year,odometer,condition,transmission,state,price
2008.0,164876.0,,automatic,nj,4500
2013.0,122705.0,,automatic,nj,7995
2015.0,57588.0,,automatic,nj,13935
2011.0,34.0,like new,automatic,nj,9400
2017.0,56691.0,,manual,nj,19985
2017.0,71920.0,,automatic,nj,0
2020.0,307.0,good,other,nj,24990
2018.0,28942.0,good,other,nj,18590
2011.0,140151.0,,automatic,nj,5700
2004.0,165000.0,good,automatic,nj,3000
2017.0,57285.0,,manual,nj,21985
2008.0,105077.0,,automatic,nj,5975
2005.0,186757.0,,automatic,nj,3300
2006.0,135643.0,,automatic,nj,5400
2015.0,96391.0,,automatic,nj,8990
2013.0,122000.0,excellent,automatic,nj,8999
2012.0,94000.0,excellent,automatic,nj,6300
2010.0,117764.0,,automatic,nj,6500
2002.0,217467.0,like new,automatic,nj,2800
2016.0,35399.0,excellent,automatic,nj,5500
2009.0,148000.0,,automatic,nj,0
2006.0,156000.0,good,automatic,nj,4000
2007.0,86000.0,,automatic,nj,6995
2010.0,100000.0,,automatic,nj,350
2010.0,143000.0,excellent,manual,nj,5300
2019.0,25067.0,good,other,nj,25990
2003.0,138278.0,good,automatic,nj,3299
2013.0,184489.0,excellent,automatic,nj,5799
2008.0,159421.0,good,automatic,nj,5500
2010.0,134000.0,,automatic,nj,6300
2012.0,77000.0,excellent,automatic,nj,6700
2010.0,146424.0,good,automatic,nj,6500
2008.0,122000.0,good,manual,nj,8100
2013.0,122325.0,,manual,nj,10900
2018.0,40831.0,good,other,nj,35990
2017.0,55877.0,good,automatic,nj,13000
2012.0,142000.0,excellent,automatic,nj,7999
2012.0,136435.0,excellent,automatic,nj,9999
2005.0,149000.0,excellent,automatic,nj,3495
1994.0,95858.0,,automatic,nj,2000
2017.0,56691.0,,manual,nj,19985
2007.0,102981.0,fair,automatic,nj,3325
2015.0,79797.0,,,nj,11999
2020.0,307.0,good,other,nj,24990
2018.0,28942.0,good,other,nj,18590
2012.0,119885.0,excellent,automatic,nj,8690
2005.0,186757.0,,automatic,nj,3300
2014.0,63928.0,,automatic,nj,12995
2005.0,154804.0,,automatic,nj,3300
2006.0,135643.0,,automatic,nj,5400
2009.0,146171.0,,automatic,nj,5900
2010.0,144000.0,excellent,automatic,nj,4950
2005.0,154643.0,,automatic,nj,3700
2016.0,62066.0,,automatic,nj,13985
2015.0,79797.0,,,nj,11999
2012.0,119885.0,excellent,automatic,nj,8690
2007.0,138588.0,,automatic,nj,5600
2016.0,82000.0,like new,automatic,nj,13900
2007.0,176739.0,excellent,manual,nj,7995
2008.0,164876.0,,automatic,nj,4500
2013.0,129000.0,excellent,manual,nj,8500
2003.0,245136.0,,manual,nj,2600
2014.0,90000.0,,manual,nj,8000
2005.0,172619.0,,automatic,nj,3500
2004.0,179000.0,like new,automatic,nj,3200
2017.0,57285.0,,manual,nj,21985
2013.0,97970.0,excellent,automatic,nm,10500
2020.0,3311.0,,other,nm,0
2017.0,49302.0,,other,nm,0
2006.0,159000.0,,manual,nm,5200
2019.0,34447.0,,other,nm,0
2019.0,26939.0,,other,nm,0
2008.0,169315.0,,manual,nm,0
2018.0,17745.0,good,other,nm,37590
2004.0,106000.0,good,automatic,nm,5500
2006.0,100000.0,,automatic,nm,1600
2011.0,145000.0,excellent,automatic,nm,6000
2015.0,49232.0,excellent,manual,nm,23995
2002.0,175000.0,good,automatic,nm,3450
2017.0,38686.0,,other,nm,0
2013.0,139300.0,good,automatic,nm,7750
2018.0,23787.0,good,other,nm,18590
2019.0,16250.0,,automatic,nm,0
2010.0,113679.0,,automatic,nm,0
2020.0,13466.0,,other,nm,0
2016.0,129608.0,,automatic,nm,8950
2017.0,49200.0,,automatic,nm,21250
2013.0,97970.0,excellent,automatic,nm,10500
2017.0,49200.0,,automatic,nm,22575
2020.0,13422.0,,other,nm,0
2002.0,175000.0,good,automatic,nm,3450
2014.0,56743.0,,manual,nm,0
2018.0,13034.0,good,other,nm,36990
2014.0,85000.0,like new,automatic,nm,7100
2010.0,108512.0,excellent,automatic,nm,8995
2013.0,104000.0,good,automatic,nm,10900
2009.0,239943.0,,manual,nm,164
2015.0,17649.0,good,other,nm,15990
2008.0,169315.0,,manual,nm,0
2013.0,99120.0,,automatic,nm,10785
2013.0,109000.0,,automatic,nm,10200
2009.0,65725.0,excellent,automatic,nm,8995
2010.0,113677.0,,automatic,nm,0
2013.0,116121.0,excellent,automatic,nm,7600
2009.0,168095.0,,other,nm,0
1998.0,100000.0,good,automatic,nm,900
2009.0,198901.0,,automatic,nm,5999
2018.0,22350.0,good,other,nm,17990
2017.0,22235.0,good,other,nm,19590
2020.0,5652.0,good,other,nm,25590
2018.0,26357.0,good,other,nm,19990
2010.0,140000.0,good,automatic,nm,5000
2019.0,1133.0,good,automatic,nm,23590
2020.0,5652.0,good,other,nm,25590
2001.0,190000.0,good,automatic,nm,2500
2014.0,47026.0,excellent,automatic,ny,13950
1997.0,188777.0,good,automatic,ny,2950
2019.0,25067.0,good,other,ny,25990
2006.0,108000.0,,automatic,ny,6995
2008.0,99210.0,excellent,automatic,ny,6450
2007.0,151464.0,excellent,automatic,ny,5450
2017.0,34450.0,excellent,automatic,ny,19999
2000.0,168000.0,excellent,automatic,ny,2000
2013.0,109616.0,,automatic,ny,9995
2013.0,103255.0,excellent,automatic,ny,8900
2019.0,2066.0,good,other,ny,39590
2013.0,103255.0,excellent,automatic,ny,8900
2008.0,99210.0,excellent,automatic,ny,6450
2007.0,151464.0,excellent,automatic,ny,5450
2012.0,54600.0,,automatic,ny,10500
2006.0,147000.0,good,manual,ny,4500
2020.0,7209.0,good,other,ny,27990
2012.0,83762.0,good,automatic,ny,8750
2013.0,90000.0,good,automatic,ny,9250
2009.0,190000.0,good,manual,ny,4000
2013.0,103255.0,excellent,automatic,ny,8900
2008.0,99210.0,excellent,automatic,ny,6450
2007.0,151464.0,excellent,automatic,ny,5450
2014.0,40000.0,,automatic,ny,500
2009.0,21590.0,,automatic,ny,9400
2009.0,82014.0,,automatic,ny,7500
2012.0,185921.0,,automatic,ny,6995
2013.0,103255.0,excellent,automatic,ny,8900
2007.0,151464.0,excellent,automatic,ny,5450
2008.0,99210.0,excellent,automatic,ny,6450
2013.0,103255.0,excellent,automatic,ny,8900
2013.0,115000.0,excellent,automatic,ny,8000
2013.0,103255.0,excellent,automatic,ny,8900
2008.0,99210.0,excellent,automatic,ny,6450
2014.0,47026.0,excellent,automatic,ny,13950
2015.0,105000.0,excellent,manual,ny,14500
2006.0,156000.0,good,automatic,ny,5500
2020.0,9004.0,good,other,ny,28990
2008.0,214000.0,fair,automatic,ny,1000
2005.0,103000.0,,automatic,ny,4500
2012.0,143000.0,,manual,ny,9995
2013.0,81552.0,good,other,ny,16590
2012.0,109272.0,excellent,automatic,ny,8399
2007.0,200000.0,,automatic,ny,2500
2012.0,130000.0,,automatic,ny,7695
2019.0,15300.0,like new,automatic,ny,12495
2019.0,25067.0,good,other,ny,25990
2018.0,40831.0,good,other,ny,35990
2012.0,130000.0,,automatic,ny,7995
2012.0,125911.0,good,automatic,ny,7450
2012.0,130000.0,,automatic,ny,7995
2020.0,307.0,good,other,ny,24990
2018.0,35931.0,good,other,ny,19590
2012.0,57000.0,excellent,automatic,ny,6500
2008.0,118000.0,excellent,manual,ny,13500
2020.0,7209.0,good,other,ny,27990
2002.0,800.0,good,automatic,ny,475
2018.0,12225.0,excellent,automatic,ny,12495
2000.0,152000.0,salvage,automatic,ny,1200
2011.0,86205.0,excellent,automatic,ny,7900
2012.0,95262.0,excellent,automatic,ny,9990
2008.0,148000.0,good,manual,ny,4200
2012.0,130000.0,,automatic,ny,7995
2004.0,186000.0,good,automatic,ny,2600
2012.0,130000.0,,automatic,ny,7995
2012.0,95262.0,excellent,automatic,ny,9990
1992.0,50601.0,excellent,automatic,ny,4000
2006.0,135000.0,excellent,automatic,ny,5200
2018.0,36218.0,,manual,ny,17980
2015.0,170000.0,,automatic,ny,8995
2009.0,96000.0,,automatic,ny,7850
2012.0,125911.0,good,automatic,ny,7450
2012.0,143000.0,,automatic,ny,9995
2013.0,81552.0,good,other,ny,16590
1999.0,252000.0,good,manual,ny,1495
2018.0,31547.0,good,other,ny,24990
2020.0,307.0,good,other,ny,24990
2018.0,35931.0,good,other,ny,19590
2018.0,28942.0,good,other,ny,18590
2020.0,7209.0,good,other,ny,27990
2013.0,81552.0,good,other,ny,16590
2004.0,167655.0,excellent,automatic,ny,3550
2017.0,36884.0,excellent,automatic,ny,19997
2009.0,231113.0,like new,automatic,ny,3700
2017.0,55630.0,excellent,automatic,ny,13500
2007.0,205000.0,,manual,ny,3250
2018.0,31547.0,good,other,ny,24990
2004.0,167655.0,excellent,automatic,ny,3550
1996.0,309000.0,,automatic,ny,850
2012.0,92691.0,,automatic,ny,5500
2010.0,175000.0,good,automatic,ny,4995
2004.0,240005.0,like new,automatic,ny,3000
2004.0,167655.0,excellent,automatic,ny,3250
2019.0,2066.0,good,other,ny,39590
2009.0,151263.0,,automatic,ny,6000
2020.0,9954.0,good,other,ny,26590
2004.0,167655.0,excellent,automatic,ny,3400
2005.0,188000.0,good,automatic,ny,3600
2003.0,181221.0,like new,automatic,ny,3000
2013.0,187000.0,excellent,automatic,ny,6900
2004.0,167655.0,excellent,automatic,ny,3400
2004.0,250043.0,like new,automatic,ny,3000
2005.0,146000.0,,automatic,ny,2500
2004.0,167655.0,excellent,automatic,ny,3400
2005.0,206000.0,good,automatic,ny,2550
2013.0,81552.0,good,other,ny,16590
2009.0,231113.0,like new,automatic,ny,3700
2004.0,167655.0,excellent,automatic,ny,3400
2006.0,1111111.0,like new,automatic,ny,3995
2008.0,97000.0,excellent,automatic,ny,5700
2017.0,55630.0,excellent,automatic,ny,13200
2004.0,240005.0,like new,automatic,ny,3000
2018.0,39082.0,good,other,ny,22990
2009.0,179000.0,like new,automatic,ny,4500
2019.0,40319.0,good,other,ny,24590
2003.0,181221.0,like new,automatic,ny,3100
2009.0,231113.0,like new,automatic,ny,3700
2005.0,143078.0,good,automatic,ny,4995
2018.0,24750.0,like new,manual,ny,0
2015.0,39194.0,like new,automatic,ny,0
2010.0,154869.0,,automatic,ny,5800
2010.0,139000.0,,automatic,ny,5300
2004.0,240005.0,like new,automatic,ny,3000
2011.0,106000.0,good,automatic,ny,4000
2001.0,170000.0,fair,automatic,ny,1200
2012.0,67122.0,excellent,automatic,ny,6750
2018.0,31547.0,good,other,ny,24990
2003.0,101492.0,good,automatic,ny,3250
2012.0,143000.0,,manual,ny,9995
2020.0,307.0,good,other,ny,24990
2018.0,35931.0,good,other,ny,19590
2020.0,7209.0,good,other,ny,27990
2013.0,89242.0,good,automatic,ny,12995
2013.0,130000.0,good,automatic,ny,6000
2018.0,18144.0,,automatic,ny,13995
2010.0,156310.0,excellent,automatic,ny,8999
2018.0,122775.0,excellent,automatic,ny,14999
2011.0,142871.0,excellent,manual,ny,8999
2013.0,111968.0,excellent,manual,ny,0
2007.0,82513.0,excellent,automatic,ny,5500
2016.0,20800.0,excellent,automatic,ny,0
2018.0,38795.0,excellent,automatic,ny,0
2018.0,37236.0,excellent,automatic,ny,0
2018.0,40850.0,excellent,automatic,ny,0
2008.0,60000.0,like new,automatic,ny,7999
2001.0,134000.0,excellent,automatic,ny,4200
2018.0,32064.0,excellent,automatic,ny,0
2018.0,29735.0,excellent,automatic,ny,0
2009.0,142000.0,,automatic,ny,6500
2019.0,25067.0,good,other,ny,25990
2011.0,147000.0,excellent,automatic,ny,5750
2010.0,17000.0,,automatic,ny,11500
2008.0,60000.0,like new,automatic,ny,7999
2009.0,149000.0,,automatic,ny,0
1997.0,107883.0,good,automatic,ny,3250
2010.0,109068.0,excellent,automatic,ny,0
2013.0,32822.0,excellent,automatic,ny,12791
2015.0,88000.0,excellent,automatic,ny,11000
2013.0,103255.0,excellent,automatic,ny,8900
2018.0,69474.0,like new,automatic,ny,8800
2018.0,40831.0,good,other,ny,35990
2014.0,109235.0,good,automatic,ny,8995
2013.0,56000.0,excellent,automatic,ny,11000
2015.0,89000.0,excellent,automatic,ny,95
2006.0,190112.0,good,manual,ny,4300
2017.0,23619.0,excellent,automatic,ny,0
2020.0,307.0,good,other,ny,24990
2018.0,28942.0,good,other,ny,18590
2005.0,146374.0,excellent,automatic,ny,3999
2003.0,183000.0,good,manual,ny,2700
2017.0,31444.0,excellent,automatic,ny,12995
2004.0,149000.0,excellent,automatic,ny,3400
2019.0,15708.0,excellent,automatic,ny,0
2019.0,20598.0,excellent,automatic,ny,0
2018.0,29093.0,excellent,automatic,ny,0
2015.0,40299.0,excellent,automatic,ny,0
2010.0,160000.0,excellent,automatic,ny,4300
2011.0,127000.0,excellent,automatic,ny,6995
2010.0,76000.0,good,automatic,ny,5500
2013.0,103255.0,excellent,automatic,ny,8900
2016.0,43000.0,like new,automatic,ny,17550
2013.0,60051.0,excellent,automatic,ny,11900
2017.0,36250.0,excellent,automatic,ny,14995
2012.0,118891.0,excellent,automatic,ny,8450
2004.0,160000.0,,automatic,ny,2700
2019.0,6964.0,good,other,ny,38990
2008.0,108000.0,good,automatic,ny,4499
2018.0,40412.0,,automatic,ny,17500
2011.0,58747.0,good,automatic,ny,5900
2009.0,132104.0,,automatic,ny,6000
2016.0,65240.0,,automatic,ny,0
2018.0,31547.0,good,other,ny,24990
2014.0,79308.0,,automatic,ny,11400
2008.0,130000.0,,automatic,ny,3400
2007.0,56000.0,good,manual,ny,7500
2017.0,23169.0,excellent,manual,ny,0
2008.0,60000.0,excellent,automatic,ny,5900
2003.0,245136.0,,manual,ny,2600
2012.0,157000.0,,automatic,ny,5900
2011.0,118000.0,,automatic,ny,5900
2005.0,234437.0,good,automatic,ny,2200
2018.0,53764.0,excellent,automatic,ny,13675
2015.0,86630.0,excellent,automatic,ny,10500
2014.0,13705.0,like new,automatic,ny,13500
2020.0,9004.0,good,other,ny,28990
1997.0,119000.0,excellent,automatic,ny,2300
2008.0,170000.0,excellent,automatic,ny,4899
2019.0,25067.0,good,other,ny,25990
2018.0,17745.0,good,other,ny,37590
2004.0,126754.0,,manual,ny,1499
2018.0,45889.0,,automatic,ny,13498
2004.0,160000.0,,automatic,ny,2700
2018.0,35931.0,good,other,ny,19590
2009.0,94000.0,,manual,ny,7795
2018.0,42730.0,,automatic,ny,18491
2011.0,70000.0,excellent,automatic,ny,6800
2019.0,25067.0,good,other,ny,25990
2018.0,40831.0,good,other,ny,35990
2013.0,109005.0,good,automatic,ny,7995
2014.0,80800.0,excellent,automatic,ny,11999
2010.0,116091.0,,automatic,ny,7995
2012.0,189000.0,excellent,automatic,ny,5500
2012.0,157000.0,good,manual,ny,5200
2020.0,307.0,good,other,ny,24990
2020.0,7209.0,good,other,ny,27990
2009.0,102026.0,excellent,automatic,ny,5700
2010.0,137155.0,good,automatic,ny,5495
2009.0,105000.0,like new,automatic,ny,6495
2015.0,101662.0,like new,automatic,ny,15995
2008.0,116552.0,excellent,automatic,ny,5000
2002.0,163000.0,good,automatic,ny,2700
2013.0,98500.0,excellent,automatic,ny,8995
2018.0,30491.0,,automatic,ny,16495
2013.0,105000.0,like new,manual,ny,11999
2017.0,63942.0,like new,automatic,ny,15495
2012.0,147000.0,fair,manual,ny,5999
2010.0,108211.0,excellent,automatic,ny,6995
2017.0,25441.0,excellent,automatic,ny,16995
2017.0,55809.0,excellent,automatic,ny,15995
2013.0,85311.0,good,automatic,ny,12995
2016.0,25000.0,excellent,automatic,ny,16500
2010.0,200000.0,fair,automatic,ny,1200
2001.0,110000.0,fair,automatic,ny,1000
2010.0,174000.0,fair,automatic,ny,4900
2009.0,66753.0,good,automatic,ny,6500
2019.0,25067.0,good,other,ny,25990
2018.0,40831.0,good,other,ny,35990
2011.0,88361.0,excellent,automatic,ny,8600
2020.0,307.0,good,other,ny,24990
2018.0,35931.0,good,other,ny,19590
2018.0,40800.0,excellent,automatic,ny,21500
2020.0,7209.0,good,other,ny,27990
2009.0,94000.0,,manual,ny,7795
2013.0,94671.0,good,automatic,ny,7999
2017.0,85482.0,like new,automatic,ny,15995
2009.0,94000.0,,manual,ny,7795
2013.0,81552.0,good,other,ny,16590
2014.0,95425.0,,automatic,ny,9888
2019.0,25067.0,good,other,ny,25990
2017.0,77200.0,like new,automatic,ny,16000
2015.0,96986.0,,other,ny,14900
2014.0,67000.0,,automatic,ny,12000
2010.0,145000.0,excellent,automatic,ny,8995
2013.0,81552.0,good,other,ny,16590
2013.0,110000.0,excellent,automatic,ny,8500
2004.0,157290.0,good,automatic,ny,1750
2013.0,81552.0,good,other,ny,16590
2013.0,103255.0,excellent,automatic,ny,8900
2018.0,39082.0,good,other,ny,22990
2010.0,165000.0,excellent,automatic,nh,3999
2009.0,186010.0,,automatic,nh,3490
2015.0,104999.0,,automatic,nh,10999
2020.0,70688.0,,automatic,nh,18995
2004.0,190000.0,fair,manual,nh,2800
2008.0,189000.0,good,automatic,nh,3000
2013.0,96399.0,,automatic,nh,10995
2019.0,25067.0,good,other,nh,25990
2012.0,69795.0,excellent,automatic,nh,7850
2008.0,137345.0,excellent,automatic,nh,5350
2008.0,152000.0,,manual,nh,4700
2012.0,131000.0,excellent,automatic,nh,7995
2017.0,46000.0,like new,automatic,nh,17995
2019.0,26196.0,,automatic,nh,99
2017.0,42130.0,,automatic,nh,99
2007.0,162000.0,good,manual,nh,5995
2015.0,104999.0,,automatic,nh,10999
2009.0,214574.0,fair,automatic,nh,2800
2013.0,84972.0,,automatic,nh,9375
2005.0,164.0,like new,manual,nh,3000
2019.0,26196.0,,automatic,nh,99
2011.0,103425.0,excellent,automatic,nh,7995
2017.0,42130.0,,automatic,nh,99
2009.0,160000.0,fair,automatic,nh,3000
2018.0,13034.0,good,other,nh,36990
2009.0,151676.0,good,automatic,nh,4500
2020.0,307.0,good,other,nh,24990
2018.0,35931.0,good,other,nh,19590
2020.0,70688.0,,automatic,nh,17995
2020.0,7209.0,good,other,nh,27990
2019.0,26196.0,,automatic,nh,99
2017.0,42130.0,,automatic,nh,99
2012.0,131000.0,excellent,automatic,nh,7995
2008.0,152000.0,,manual,nh,4700
2004.0,230000.0,good,automatic,nh,1200
2017.0,46000.0,like new,automatic,nh,17995
2013.0,96399.0,,automatic,nh,0
2006.0,201500.0,good,manual,nh,2200
2011.0,50949.0,excellent,automatic,nd,11990
2005.0,236787.0,,automatic,nd,4277
2011.0,112396.0,,automatic,nd,6977
2011.0,89585.0,,manual,oh,10922
2003.0,50000.0,,automatic,oh,600
2016.0,32000.0,like new,automatic,oh,16900
2013.0,120725.0,excellent,automatic,oh,8990
2005.0,129981.0,excellent,automatic,oh,4300
2015.0,72943.0,,,oh,13995
2019.0,25067.0,good,other,oh,25990
2011.0,89585.0,,manual,oh,10922
2006.0,100000.0,good,automatic,oh,5950
2011.0,122000.0,,automatic,oh,5995
2012.0,186000.0,,automatic,oh,5995
2010.0,172946.0,,automatic,oh,5995
2003.0,50000.0,,automatic,oh,600
2011.0,89585.0,,manual,oh,10922
2020.0,9954.0,good,other,oh,26590
2020.0,307.0,good,other,oh,24990
2018.0,35931.0,good,other,oh,19590
2020.0,7209.0,good,other,oh,27990
2012.0,186000.0,,automatic,oh,5995
2005.0,193500.0,excellent,automatic,oh,3500
2012.0,119818.0,,automatic,oh,6900
2012.0,186000.0,,automatic,oh,5995
2003.0,168157.0,excellent,automatic,oh,0
2015.0,76523.0,,automatic,oh,11559
2019.0,21859.0,,automatic,oh,20744
2015.0,76523.0,,automatic,oh,10714
2012.0,186000.0,,automatic,oh,5995
2011.0,122000.0,,automatic,oh,5995
2012.0,65017.0,like new,automatic,oh,11950
1990.0,67800.0,excellent,automatic,oh,3800
2009.0,133263.0,excellent,automatic,oh,5400
2018.0,31547.0,good,other,oh,24990
2009.0,113182.0,,automatic,oh,6995
2007.0,66490.0,,automatic,oh,8495
2005.0,180000.0,good,automatic,oh,3200
2020.0,9954.0,good,other,oh,26590
2020.0,307.0,good,other,oh,24990
2018.0,35931.0,good,other,oh,19590
2008.0,115988.0,,automatic,oh,6995
2012.0,144357.0,excellent,automatic,oh,6900
2007.0,66490.0,,automatic,oh,8495
2007.0,191400.0,good,manual,oh,4250
2013.0,81552.0,good,other,oh,16590
2002.0,199000.0,good,automatic,oh,3000
2005.0,141000.0,good,automatic,oh,2300
2016.0,78276.0,,automatic,oh,14495
2010.0,105593.0,,automatic,oh,6295
2010.0,143255.0,excellent,automatic,oh,5900
2002.0,199000.0,good,automatic,oh,3000
2008.0,220000.0,,automatic,oh,5000
2017.0,63992.0,,automatic,oh,17995
2007.0,170396.0,good,automatic,oh,5988
2018.0,40831.0,good,other,oh,35990
2010.0,134728.0,,automatic,oh,4790
2000.0,171000.0,fair,automatic,oh,2500
2013.0,72286.0,excellent,automatic,oh,13990
2006.0,174000.0,good,other,oh,4888
2010.0,103800.0,excellent,automatic,oh,7495
2018.0,36333.0,,automatic,oh,16495
2017.0,43894.0,,automatic,oh,16995
2018.0,47829.0,good,other,oh,22990
2002.0,199000.0,good,automatic,oh,3200
2019.0,29448.0,,automatic,oh,17495
2007.0,157548.0,,automatic,oh,399
2018.0,22028.0,,automatic,oh,16695
2015.0,106382.0,,automatic,oh,9995
2014.0,45000.0,excellent,automatic,oh,18450
2010.0,82000.0,excellent,automatic,oh,8950
2010.0,101000.0,excellent,automatic,oh,7950
2011.0,67000.0,excellent,manual,oh,12750
2014.0,71000.0,excellent,automatic,oh,12950
2013.0,68000.0,excellent,automatic,oh,12950
2012.0,96000.0,excellent,automatic,oh,10950
2018.0,5000.0,like new,automatic,oh,21950
2017.0,44000.0,excellent,automatic,oh,17950
2017.0,31000.0,excellent,automatic,oh,19950
2012.0,93000.0,excellent,automatic,oh,9750
2012.0,72000.0,excellent,automatic,oh,11450
2014.0,75000.0,excellent,automatic,oh,12950
2008.0,121000.0,excellent,automatic,oh,6450
2017.0,46000.0,excellent,automatic,oh,21450
2015.0,44000.0,excellent,automatic,oh,14950
2013.0,81000.0,excellent,automatic,oh,11450
2014.0,46000.0,excellent,automatic,oh,13750
2017.0,43000.0,excellent,automatic,oh,19950
2013.0,34000.0,excellent,automatic,oh,15250
2013.0,29000.0,excellent,automatic,oh,14450
2013.0,100000.0,excellent,automatic,oh,10450
2012.0,123000.0,good,automatic,oh,6900
2002.0,232650.0,good,automatic,oh,3400
2019.0,15338.0,,automatic,oh,20495
2012.0,58863.0,,automatic,oh,11495
2007.0,170396.0,good,automatic,oh,5988
2004.0,195000.0,good,automatic,oh,2200
2014.0,48374.0,good,other,oh,15990
2018.0,35931.0,good,other,oh,19590
2012.0,107407.0,excellent,automatic,oh,0
2007.0,193892.0,excellent,manual,oh,5595
2007.0,157548.0,,automatic,oh,399
2000.0,143734.0,,other,oh,2499
2014.0,132004.0,,manual,oh,11495
2006.0,218700.0,good,automatic,oh,2400
2014.0,132004.0,,manual,oh,11495
2010.0,103800.0,excellent,automatic,oh,7495
2005.0,132031.0,,automatic,oh,4995
2016.0,60327.0,,automatic,oh,12295
2007.0,86291.0,,automatic,oh,6995
2006.0,98000.0,excellent,automatic,oh,5995
2012.0,149643.0,excellent,automatic,oh,0
2009.0,128668.0,,automatic,oh,5495
2018.0,26809.0,,automatic,oh,14495
2016.0,65000.0,excellent,automatic,oh,17800
2007.0,231886.0,good,automatic,oh,3899
2019.0,40319.0,good,other,oh,24590
2020.0,7209.0,good,other,oh,27990
2006.0,200000.0,good,automatic,oh,3950
2014.0,86188.0,,automatic,oh,10994
2001.0,174913.0,,automatic,oh,2499
2017.0,17933.0,,automatic,oh,14995
2013.0,89000.0,excellent,automatic,oh,12999
2011.0,89585.0,,manual,oh,10922
2005.0,139739.0,good,automatic,oh,4300
1998.0,169002.0,good,automatic,oh,1850
